tag,nelems,force,nincs,method,cpu_time_seconds
ne64_f100000_inc30,64,-100000.0,30,FD,2.0200
ne64_f100000_inc30,64,-100000.0,30,CS,1.9800
ne64_f100000_inc30,64,-100000.0,30,Exact,1.9000
ne64_f100000_inc30,64,-100000.0,30,Otis,2.5100
ne64_f100000_inc40,64,-100000.0,40,HD,3.1200
ne64_f100000_inc40,64,-100000.0,40,FD,2.2500
ne64_f100000_inc40,64,-100000.0,40,CS,2.3400
ne64_f100000_inc40,64,-100000.0,40,Exact,2.2100
ne64_f100000_inc40,64,-100000.0,40,Otis,2.8800
ne64_f100000_inc50,64,-100000.0,50,HD,3.1800
ne64_f100000_inc50,64,-100000.0,50,FD,2.2400
ne64_f100000_inc50,64,-100000.0,50,CS,2.3500
ne64_f100000_inc50,64,-100000.0,50,Exact,2.2200
ne64_f100000_inc50,64,-100000.0,50,Otis,2.9200
ne64_f100000_inc60,64,-100000.0,60,HD,2.7900
ne64_f100000_inc60,64,-100000.0,60,FD,2.4400
ne64_f100000_inc60,64,-100000.0,60,CS,2.0700
ne64_f100000_inc60,64,-100000.0,60,Exact,1.9600
ne64_f100000_inc60,64,-100000.0,60,Otis,2.6100
ne64_f100000_inc80,64,-100000.0,80,HD,3.5900
ne64_f100000_inc80,64,-100000.0,80,FD,2.8900
ne64_f100000_inc80,64,-100000.0,80,CS,2.6500
ne64_f100000_inc80,64,-100000.0,80,Exact,2.4900
ne64_f100000_inc80,64,-100000.0,80,Otis,3.3100
ne64_f100000_inc100,64,-100000.0,100,HD,3.6300
ne64_f100000_inc100,64,-100000.0,100,FD,3.3400
ne64_f100000_inc100,64,-100000.0,100,CS,2.6800
ne64_f100000_inc100,64,-100000.0,100,Exact,2.5200
ne64_f100000_inc100,64,-100000.0,100,Otis,3.4000
ne80_f10000_inc10,80,-10000.0,10,HD,0.43000
ne80_f10000_inc10,80,-10000.0,10,FD,0.32000
ne80_f10000_inc10,80,-10000.0,10,CS,0.31000
ne80_f10000_inc10,80,-10000.0,10,Exact,0.30000
ne80_f10000_inc10,80,-10000.0,10,Otis,0.41000
ne80_f10000_inc20,80,-10000.0,20,HD,0.68000
ne80_f10000_inc20,80,-10000.0,20,FD,0.61000
ne80_f10000_inc20,80,-10000.0,20,CS,0.48000
ne80_f10000_inc20,80,-10000.0,20,Exact,0.44000
ne80_f10000_inc20,80,-10000.0,20,Otis,0.61000
ne80_f10000_inc30,80,-10000.0,30,HD,0.83000
ne80_f10000_inc30,80,-10000.0,30,FD,0.77000
ne80_f10000_inc30,80,-10000.0,30,CS,0.59000
ne80_f10000_inc30,80,-10000.0,30,Exact,0.55000
ne80_f10000_inc30,80,-10000.0,30,Otis,0.76000
ne80_f10000_inc40,80,-10000.0,40,HD,0.94000
ne80_f10000_inc40,80,-10000.0,40,FD,0.64000
ne80_f10000_inc40,80,-10000.0,40,CS,0.63000
ne80_f10000_inc40,80,-10000.0,40,Exact,0.61000
ne80_f10000_inc40,80,-10000.0,40,Otis,0.84000
ne80_f10000_inc50,80,-10000.0,50,HD,1.1000
ne80_f10000_inc50,80,-10000.0,50,FD,0.76000
ne80_f10000_inc50,80,-10000.0,50,CS,0.76000
ne80_f10000_inc50,80,-10000.0,50,Exact,0.72000
ne80_f10000_inc50,80,-10000.0,50,Otis,1.0000
ne80_f10000_inc60,80,-10000.0,60,HD,1.3200
ne80_f10000_inc60,80,-10000.0,60,FD,0.89000
ne80_f10000_inc60,80,-10000.0,60,CS,0.92000
ne80_f10000_inc60,80,-10000.0,60,Exact,0.86000
ne80_f10000_inc60,80,-10000.0,60,Otis,1.1900
ne80_f10000_inc80,80,-10000.0,80,HD,1.7400
ne80_f10000_inc80,80,-10000.0,80,FD,1.1700
ne80_f10000_inc80,80,-10000.0,80,CS,1.2400
ne80_f10000_inc80,80,-10000.0,80,Exact,1.1500
ne80_f10000_inc80,80,-10000.0,80,Otis,1.6000
ne80_f10000_inc100,80,-10000.0,100,HD,2.1900
ne80_f10000_inc100,80,-10000.0,100,FD,1.4800
ne80_f10000_inc100,80,-10000.0,100,CS,1.5700
ne80_f10000_inc100,80,-10000.0,100,Exact,1.4700
ne80_f10000_inc100,80,-10000.0,100,Otis,2.0400
ne80_f20000_inc10,80,-20000.0,10,HD,0.49000
ne80_f20000_inc10,80,-20000.0,10,FD,0.39000
ne80_f20000_inc10,80,-20000.0,10,CS,0.35000
ne80_f20000_inc10,80,-20000.0,10,Exact,0.34000
ne80_f20000_inc10,80,-20000.0,10,Otis,0.45000
ne80_f20000_inc20,80,-20000.0,20,HD,0.87000
ne80_f20000_inc20,80,-20000.0,20,FD,0.68000
ne80_f20000_inc20,80,-20000.0,20,CS,0.62000
ne80_f20000_inc20,80,-20000.0,20,Exact,0.58000
ne80_f20000_inc20,80,-20000.0,20,Otis,0.80000
ne80_f20000_inc30,80,-20000.0,30,HD,1.0600
ne80_f20000_inc30,80,-20000.0,30,FD,1.0100
ne80_f20000_inc30,80,-20000.0,30,CS,0.75000
ne80_f20000_inc30,80,-20000.0,30,Exact,0.71000
ne80_f20000_inc30,80,-20000.0,30,Otis,0.96000
ne80_f20000_inc40,80,-20000.0,40,HD,1.2300
ne80_f20000_inc40,80,-20000.0,40,FD,1.3000
ne80_f20000_inc40,80,-20000.0,40,CS,0.87000
ne80_f20000_inc40,80,-20000.0,40,Exact,0.81000
ne80_f20000_inc40,80,-20000.0,40,Otis,1.1500
ne80_f20000_inc50,80,-20000.0,50,HD,1.3700
ne80_f20000_inc50,80,-20000.0,50,FD,1.4300
ne80_f20000_inc50,80,-20000.0,50,CS,0.96000
ne80_f20000_inc50,80,-20000.0,50,Exact,0.91000
ne80_f20000_inc50,80,-20000.0,50,Otis,1.2500
ne80_f20000_inc60,80,-20000.0,60,HD,1.4900
ne80_f20000_inc60,80,-20000.0,60,FD,1.6200
ne80_f20000_inc60,80,-20000.0,60,CS,1.0500
ne80_f20000_inc60,80,-20000.0,60,Exact,0.99000
ne80_f20000_inc60,80,-20000.0,60,Otis,1.3500
ne80_f20000_inc80,80,-20000.0,80,HD,1.7900
ne80_f20000_inc80,80,-20000.0,80,FD,1.2500
ne80_f20000_inc80,80,-20000.0,80,CS,1.2800
ne80_f20000_inc80,80,-20000.0,80,Exact,1.1800
ne80_f20000_inc80,80,-20000.0,80,Otis,1.6400
ne80_f20000_inc100,80,-20000.0,100,HD,2.2000
ne80_f20000_inc100,80,-20000.0,100,FD,1.5400
ne80_f20000_inc100,80,-20000.0,100,CS,1.5700
ne80_f20000_inc100,80,-20000.0,100,Exact,1.4800
ne80_f20000_inc100,80,-20000.0,100,Otis,2.0600
ne80_f30000_inc10,80,-30000.0,10,HD,0.64000
ne80_f30000_inc10,80,-30000.0,10,FD,0.48000
ne80_f30000_inc10,80,-30000.0,10,CS,0.45000
ne80_f30000_inc10,80,-30000.0,10,Exact,0.44000
ne80_f30000_inc10,80,-30000.0,10,Otis,0.59000
ne80_f30000_inc20,80,-30000.0,20,HD,0.87000
ne80_f30000_inc20,80,-30000.0,20,FD,0.70000
ne80_f30000_inc20,80,-30000.0,20,CS,0.64000
ne80_f30000_inc20,80,-30000.0,20,Exact,0.59000
ne80_f30000_inc20,80,-30000.0,20,Otis,0.80000
ne80_f30000_inc30,80,-30000.0,30,HD,1.2200
ne80_f30000_inc30,80,-30000.0,30,FD,1.0500
ne80_f30000_inc30,80,-30000.0,30,CS,0.86000
ne80_f30000_inc30,80,-30000.0,30,Exact,0.81000
ne80_f30000_inc30,80,-30000.0,30,Otis,1.1200
ne80_f30000_inc40,80,-30000.0,40,HD,1.4700
ne80_f30000_inc40,80,-30000.0,40,FD,1.4100
ne80_f30000_inc40,80,-30000.0,40,CS,1.0500
ne80_f30000_inc40,80,-30000.0,40,Exact,0.98000
ne80_f30000_inc40,80,-30000.0,40,Otis,1.3600
ne80_f30000_inc50,80,-30000.0,50,HD,1.5400
ne80_f30000_inc50,80,-30000.0,50,FD,1.6600
ne80_f30000_inc50,80,-30000.0,50,CS,1.1000
ne80_f30000_inc50,80,-30000.0,50,Exact,1.0100
ne80_f30000_inc50,80,-30000.0,50,Otis,1.4200
ne80_f30000_inc60,80,-30000.0,60,HD,1.6700
ne80_f30000_inc60,80,-30000.0,60,FD,1.8700
ne80_f30000_inc60,80,-30000.0,60,CS,1.2000
ne80_f30000_inc60,80,-30000.0,60,Exact,1.1100
ne80_f30000_inc60,80,-30000.0,60,Otis,1.5400
ne80_f30000_inc80,80,-30000.0,80,HD,1.9900
ne80_f30000_inc80,80,-30000.0,80,FD,2.3600
ne80_f30000_inc80,80,-30000.0,80,CS,1.4200
ne80_f30000_inc80,80,-30000.0,80,Exact,1.3100
ne80_f30000_inc80,80,-30000.0,80,Otis,1.8300
ne80_f30000_inc100,80,-30000.0,100,HD,2.3000
ne80_f30000_inc100,80,-30000.0,100,FD,2.8300
ne80_f30000_inc100,80,-30000.0,100,CS,1.6600
ne80_f30000_inc100,80,-30000.0,100,Exact,1.5400
ne80_f30000_inc100,80,-30000.0,100,Otis,2.1400
ne80_f40000_inc10,80,-40000.0,10,HD,0.76000
ne80_f40000_inc10,80,-40000.0,10,FD,0.68000
ne80_f40000_inc10,80,-40000.0,10,CS,0.55000
ne80_f40000_inc10,80,-40000.0,10,Exact,0.51000
ne80_f40000_inc10,80,-40000.0,10,Otis,0.68000
ne80_f40000_inc20,80,-40000.0,20,HD,0.92000
ne80_f40000_inc20,80,-40000.0,20,FD,0.75000
ne80_f40000_inc20,80,-40000.0,20,CS,0.65000
ne80_f40000_inc20,80,-40000.0,20,Exact,0.63000
ne80_f40000_inc20,80,-40000.0,20,Otis,0.84000
ne80_f40000_inc30,80,-40000.0,30,HD,1.2400
ne80_f40000_inc30,80,-40000.0,30,FD,1.0600
ne80_f40000_inc30,80,-40000.0,30,CS,0.88000
ne80_f40000_inc30,80,-40000.0,30,Exact,0.83000
ne80_f40000_inc30,80,-40000.0,30,Otis,1.1500
ne80_f40000_inc40,80,-40000.0,40,HD,1.5300
ne80_f40000_inc40,80,-40000.0,40,FD,1.4400
ne80_f40000_inc40,80,-40000.0,40,CS,1.0900
ne80_f40000_inc40,80,-40000.0,40,Exact,1.0100
ne80_f40000_inc40,80,-40000.0,40,Otis,1.4300
ne80_f40000_inc50,80,-40000.0,50,HD,1.7600
ne80_f40000_inc50,80,-40000.0,50,FD,1.7800
ne80_f40000_inc50,80,-40000.0,50,CS,1.2300
ne80_f40000_inc50,80,-40000.0,50,Exact,1.1500
ne80_f40000_inc50,80,-40000.0,50,Otis,1.6100
ne80_f40000_inc60,80,-40000.0,60,HD,1.8300
ne80_f40000_inc60,80,-40000.0,60,FD,2.0200
ne80_f40000_inc60,80,-40000.0,60,CS,1.3000
ne80_f40000_inc60,80,-40000.0,60,Exact,1.2000
ne80_f40000_inc60,80,-40000.0,60,Otis,1.6800
ne80_f40000_inc80,80,-40000.0,80,HD,2.1200
ne80_f40000_inc80,80,-40000.0,80,FD,2.5100
ne80_f40000_inc80,80,-40000.0,80,CS,1.5000
ne80_f40000_inc80,80,-40000.0,80,Exact,1.4200
ne80_f40000_inc80,80,-40000.0,80,Otis,1.9100
ne80_f40000_inc100,80,-40000.0,100,HD,2.4700
ne80_f40000_inc100,80,-40000.0,100,FD,3.0200
ne80_f40000_inc100,80,-40000.0,100,CS,1.7500
ne80_f40000_inc100,80,-40000.0,100,Exact,1.6800
ne80_f40000_inc100,80,-40000.0,100,Otis,2.2600
ne80_f50000_inc10,80,-50000.0,10,HD,0.79000
ne80_f50000_inc10,80,-50000.0,10,FD,0.62000
ne80_f50000_inc10,80,-50000.0,10,CS,0.56000
ne80_f50000_inc10,80,-50000.0,10,Exact,0.53000
ne80_f50000_inc10,80,-50000.0,10,Otis,0.73000
ne80_f50000_inc20,80,-50000.0,20,HD,0.98000
ne80_f50000_inc20,80,-50000.0,20,FD,0.82000
ne80_f50000_inc20,80,-50000.0,20,CS,0.69000
ne80_f50000_inc20,80,-50000.0,20,Exact,0.66000
ne80_f50000_inc20,80,-50000.0,20,Otis,0.89000
ne80_f50000_inc30,80,-50000.0,30,HD,1.2200
ne80_f50000_inc30,80,-50000.0,30,FD,1.0700
ne80_f50000_inc30,80,-50000.0,30,CS,0.88000
ne80_f50000_inc30,80,-50000.0,30,Exact,0.83000
ne80_f50000_inc30,80,-50000.0,30,Otis,1.1300
ne80_f50000_inc40,80,-50000.0,40,HD,1.6000
ne80_f50000_inc40,80,-50000.0,40,FD,1.4500
ne80_f50000_inc40,80,-50000.0,40,CS,1.1200
ne80_f50000_inc40,80,-50000.0,40,Exact,1.0500
ne80_f50000_inc40,80,-50000.0,40,Otis,1.4500
ne80_f50000_inc50,80,-50000.0,50,HD,1.8700
ne80_f50000_inc50,80,-50000.0,50,FD,1.8100
ne80_f50000_inc50,80,-50000.0,50,CS,1.3400
ne80_f50000_inc50,80,-50000.0,50,Exact,1.2400
ne80_f50000_inc50,80,-50000.0,50,Otis,1.7200
ne80_f50000_inc60,80,-50000.0,60,HD,2.0000
ne80_f50000_inc60,80,-50000.0,60,FD,2.1700
ne80_f50000_inc60,80,-50000.0,60,CS,1.4200
ne80_f50000_inc60,80,-50000.0,60,Exact,1.3300
ne80_f50000_inc60,80,-50000.0,60,Otis,1.8200
ne80_f50000_inc80,80,-50000.0,80,HD,2.1800
ne80_f50000_inc80,80,-50000.0,80,FD,2.6600
ne80_f50000_inc80,80,-50000.0,80,CS,1.5700
ne80_f50000_inc80,80,-50000.0,80,Exact,1.4900
ne80_f50000_inc80,80,-50000.0,80,Otis,2.0100
ne80_f50000_inc100,80,-50000.0,100,HD,2.5600
ne80_f50000_inc100,80,-50000.0,100,FD,3.2400
ne80_f50000_inc100,80,-50000.0,100,CS,1.8300
ne80_f50000_inc100,80,-50000.0,100,Exact,1.7000
ne80_f50000_inc100,80,-50000.0,100,Otis,2.3700
ne80_f60000_inc10,80,-60000.0,10,HD,0.69000
ne80_f60000_inc10,80,-60000.0,10,FD,0.59000
ne80_f60000_inc10,80,-60000.0,10,CS,0.48000
ne80_f60000_inc10,80,-60000.0,10,Exact,0.47000
ne80_f60000_inc10,80,-60000.0,10,Otis,0.63000
ne80_f60000_inc20,80,-60000.0,20,HD,1.0900
ne80_f60000_inc20,80,-60000.0,20,FD,0.88000
ne80_f60000_inc20,80,-60000.0,20,CS,0.78000
ne80_f60000_inc20,80,-60000.0,20,Exact,0.74000
ne80_f60000_inc20,80,-60000.0,20,Otis,0.99000
ne80_f60000_inc30,80,-60000.0,30,HD,1.3100
ne80_f60000_inc30,80,-60000.0,30,FD,1.1500
ne80_f60000_inc30,80,-60000.0,30,CS,0.94000
ne80_f60000_inc30,80,-60000.0,30,Exact,0.89000
ne80_f60000_inc30,80,-60000.0,30,Otis,1.2100
ne80_f60000_inc40,80,-60000.0,40,HD,1.6200
ne80_f60000_inc40,80,-60000.0,40,FD,1.4500
ne80_f60000_inc40,80,-60000.0,40,CS,1.1500
ne80_f60000_inc40,80,-60000.0,40,Exact,1.0800
ne80_f60000_inc40,80,-60000.0,40,Otis,1.4800
ne80_f60000_inc50,80,-60000.0,50,HD,1.9500
ne80_f60000_inc50,80,-60000.0,50,FD,1.8400
ne80_f60000_inc50,80,-60000.0,50,CS,1.3600
ne80_f60000_inc50,80,-60000.0,50,Exact,1.3100
ne80_f60000_inc50,80,-60000.0,50,Otis,1.7700
ne80_f60000_inc60,80,-60000.0,60,HD,2.2100
ne80_f60000_inc60,80,-60000.0,60,FD,2.2100
ne80_f60000_inc60,80,-60000.0,60,CS,1.5600
ne80_f60000_inc60,80,-60000.0,60,Exact,1.5000
ne80_f60000_inc60,80,-60000.0,60,Otis,2.0600
ne80_f60000_inc80,80,-60000.0,80,HD,2.3700
ne80_f60000_inc80,80,-60000.0,80,FD,2.8800
ne80_f60000_inc80,80,-60000.0,80,CS,1.6800
ne80_f60000_inc80,80,-60000.0,80,Exact,1.5900
ne80_f60000_inc80,80,-60000.0,80,Otis,2.1900
ne80_f60000_inc100,80,-60000.0,100,HD,2.6600
ne80_f60000_inc100,80,-60000.0,100,FD,3.3300
ne80_f60000_inc100,80,-60000.0,100,CS,1.9000
ne80_f60000_inc100,80,-60000.0,100,Exact,1.7700
ne80_f60000_inc100,80,-60000.0,100,Otis,2.4600
ne80_f70000_inc10,80,-70000.0,10,HD,0.96000
ne80_f70000_inc10,80,-70000.0,10,FD,0.76000
ne80_f70000_inc10,80,-70000.0,10,CS,0.67000
ne80_f70000_inc10,80,-70000.0,10,Exact,0.64000
ne80_f70000_inc10,80,-70000.0,10,Otis,0.89000
ne80_f70000_inc20,80,-70000.0,20,HD,1.5700
ne80_f70000_inc20,80,-70000.0,20,FD,1.3700
ne80_f70000_inc20,80,-70000.0,20,CS,1.1200
ne80_f70000_inc20,80,-70000.0,20,Exact,1.0400
ne80_f70000_inc20,80,-70000.0,20,Otis,1.4200
ne80_f70000_inc30,80,-70000.0,30,HD,1.4400
ne80_f70000_inc30,80,-70000.0,30,FD,1.1900
ne80_f70000_inc30,80,-70000.0,30,CS,1.0200
ne80_f70000_inc30,80,-70000.0,30,Exact,0.96000
ne80_f70000_inc30,80,-70000.0,30,Otis,1.3300
ne80_f70000_inc40,80,-70000.0,40,HD,1.6900
ne80_f70000_inc40,80,-70000.0,40,FD,1.4900
ne80_f70000_inc40,80,-70000.0,40,CS,1.2200
ne80_f70000_inc40,80,-70000.0,40,Exact,1.1400
ne80_f70000_inc40,80,-70000.0,40,Otis,1.5600
ne80_f70000_inc50,80,-70000.0,50,HD,2.0500
ne80_f70000_inc50,80,-70000.0,50,FD,1.8400
ne80_f70000_inc50,80,-70000.0,50,CS,1.4500
ne80_f70000_inc50,80,-70000.0,50,Exact,1.3700
ne80_f70000_inc50,80,-70000.0,50,Otis,1.8800
ne80_f70000_inc60,80,-70000.0,60,HD,2.3600
ne80_f70000_inc60,80,-70000.0,60,FD,2.2100
ne80_f70000_inc60,80,-70000.0,60,CS,1.6700
ne80_f70000_inc60,80,-70000.0,60,Exact,1.6000
ne80_f70000_inc60,80,-70000.0,60,Otis,2.1700
ne80_f70000_inc80,80,-70000.0,80,HD,2.9300
ne80_f70000_inc80,80,-70000.0,80,FD,3.0000
ne80_f70000_inc80,80,-70000.0,80,CS,2.1000
ne80_f70000_inc80,80,-70000.0,80,Exact,1.9600
ne80_f70000_inc80,80,-70000.0,80,Otis,2.7200
ne80_f70000_inc100,80,-70000.0,100,HD,3.0500
ne80_f70000_inc100,80,-70000.0,100,FD,3.7000
ne80_f70000_inc100,80,-70000.0,100,CS,2.2400
ne80_f70000_inc100,80,-70000.0,100,Exact,2.0600
ne80_f70000_inc100,80,-70000.0,100,Otis,2.7800
ne80_f80000_inc10,80,-80000.0,10,HD,2.6700
ne80_f80000_inc10,80,-80000.0,10,FD,2.0300
ne80_f80000_inc10,80,-80000.0,10,CS,1.8900
ne80_f80000_inc10,80,-80000.0,10,Exact,1.7800
ne80_f80000_inc10,80,-80000.0,10,Otis,2.4500
ne80_f80000_inc20,80,-80000.0,20,HD,3.2200
ne80_f80000_inc20,80,-80000.0,20,FD,2.7000
ne80_f80000_inc20,80,-80000.0,20,CS,2.3200
ne80_f80000_inc20,80,-80000.0,20,Exact,2.1300
ne80_f80000_inc20,80,-80000.0,20,Otis,2.9400
ne80_f80000_inc30,80,-80000.0,30,HD,2.9500
ne80_f80000_inc30,80,-80000.0,30,FD,2.4500
ne80_f80000_inc30,80,-80000.0,30,CS,2.0900
ne80_f80000_inc30,80,-80000.0,30,Exact,1.9900
ne80_f80000_inc30,80,-80000.0,30,Otis,2.6900
ne80_f80000_inc40,80,-80000.0,40,HD,3.2500
ne80_f80000_inc40,80,-80000.0,40,FD,2.7800
ne80_f80000_inc40,80,-80000.0,40,CS,2.3300
ne80_f80000_inc40,80,-80000.0,40,Exact,2.2200
ne80_f80000_inc40,80,-80000.0,40,Otis,3.0400
ne80_f80000_inc50,80,-80000.0,50,HD,3.2200
ne80_f80000_inc50,80,-80000.0,50,FD,2.9400
ne80_f80000_inc50,80,-80000.0,50,CS,2.2800
ne80_f80000_inc50,80,-80000.0,50,Exact,2.1600
ne80_f80000_inc50,80,-80000.0,50,Otis,2.9500
ne80_f80000_inc60,80,-80000.0,60,HD,3.3300
ne80_f80000_inc60,80,-80000.0,60,FD,3.0200
ne80_f80000_inc60,80,-80000.0,60,CS,2.3700
ne80_f80000_inc60,80,-80000.0,60,Exact,2.2400
ne80_f80000_inc60,80,-80000.0,60,Otis,3.0300
ne80_f80000_inc80,80,-80000.0,80,HD,4.4800
ne80_f80000_inc80,80,-80000.0,80,FD,3.7800
ne80_f80000_inc80,80,-80000.0,80,CS,3.2200
ne80_f80000_inc80,80,-80000.0,80,Exact,3.0500
ne80_f80000_inc80,80,-80000.0,80,Otis,4.1800
ne80_f80000_inc100,80,-80000.0,100,HD,4.2900
ne80_f80000_inc100,80,-80000.0,100,FD,4.6300
ne80_f80000_inc100,80,-80000.0,100,CS,3.0600
ne80_f80000_inc100,80,-80000.0,100,Exact,2.8900
ne80_f80000_inc100,80,-80000.0,100,Otis,3.9900
ne80_f90000_inc10,80,-90000.0,10,HD,2.4300
ne80_f90000_inc10,80,-90000.0,10,FD,2.4300
ne80_f90000_inc10,80,-90000.0,10,CS,1.7600
ne80_f90000_inc10,80,-90000.0,10,Exact,1.6600
ne80_f90000_inc10,80,-90000.0,10,Otis,2.2500
ne80_f90000_inc20,80,-90000.0,20,HD,3.3800
ne80_f90000_inc20,80,-90000.0,20,FD,3.0500
ne80_f90000_inc20,80,-90000.0,20,CS,2.4100
ne80_f90000_inc20,80,-90000.0,20,Exact,2.2600
ne80_f90000_inc20,80,-90000.0,20,Otis,3.1100
ne80_f90000_inc30,80,-90000.0,30,HD,3.3300
ne80_f90000_inc30,80,-90000.0,30,FD,2.9000
ne80_f90000_inc30,80,-90000.0,30,CS,2.4300
ne80_f90000_inc30,80,-90000.0,30,Exact,2.2300
ne80_f90000_inc30,80,-90000.0,30,Otis,3.0400
ne80_f90000_inc40,80,-90000.0,40,HD,3.2000
ne80_f90000_inc40,80,-90000.0,40,FD,3.0600
ne80_f90000_inc40,80,-90000.0,40,CS,2.2800
ne80_f90000_inc40,80,-90000.0,40,Exact,2.1800
ne80_f90000_inc40,80,-90000.0,40,Otis,2.9600
ne80_f90000_inc50,80,-90000.0,50,HD,3.8400
ne80_f90000_inc50,80,-90000.0,50,FD,2.6900
ne80_f90000_inc50,80,-90000.0,50,CS,2.7600
ne80_f90000_inc50,80,-90000.0,50,Exact,2.5800
ne80_f90000_inc50,80,-90000.0,50,Otis,3.5200
ne80_f90000_inc60,80,-90000.0,60,HD,4.2500
ne80_f90000_inc60,80,-90000.0,60,FD,3.4000
ne80_f90000_inc60,80,-90000.0,60,CS,3.0200
ne80_f90000_inc60,80,-90000.0,60,Exact,2.8300
ne80_f90000_inc60,80,-90000.0,60,Otis,3.8800
ne80_f90000_inc80,80,-90000.0,80,HD,4.3600
ne80_f90000_inc80,80,-90000.0,80,FD,3.8600
ne80_f90000_inc80,80,-90000.0,80,CS,3.1200
ne80_f90000_inc80,80,-90000.0,80,Exact,2.9200
ne80_f90000_inc80,80,-90000.0,80,Otis,4.0300
ne80_f90000_inc100,80,-90000.0,100,HD,5.0200
ne80_f90000_inc100,80,-90000.0,100,FD,4.3900
ne80_f90000_inc100,80,-90000.0,100,CS,3.5900
ne80_f90000_inc100,80,-90000.0,100,Exact,3.4200
ne80_f90000_inc100,80,-90000.0,100,Otis,4.7400
ne80_f100000_inc10,80,-100000.0,10,HD,2.8500
ne80_f100000_inc10,80,-100000.0,10,FD,2.1800
ne80_f100000_inc10,80,-100000.0,10,CS,2.0300
ne80_f100000_inc10,80,-100000.0,10,Exact,1.9000
ne80_f100000_inc10,80,-100000.0,10,Otis,2.6600
ne80_f100000_inc20,80,-100000.0,20,HD,4.1600
ne80_f100000_inc20,80,-100000.0,20,FD,2.4000
ne80_f100000_inc20,80,-100000.0,20,CS,3.0100
ne80_f100000_inc20,80,-100000.0,20,Exact,2.7600
ne80_f100000_inc20,80,-100000.0,20,Otis,3.8300
ne80_f100000_inc30,80,-100000.0,30,HD,4.7300
ne80_f100000_inc30,80,-100000.0,30,FD,3.3100
ne80_f100000_inc30,80,-100000.0,30,CS,3.3800
ne80_f100000_inc30,80,-100000.0,30,Exact,3.1700
ne80_f100000_inc30,80,-100000.0,30,Otis,4.3800
ne80_f100000_inc40,80,-100000.0,40,HD,3.4900
ne80_f100000_inc40,80,-100000.0,40,FD,2.8000
ne80_f100000_inc40,80,-100000.0,40,CS,2.4700
ne80_f100000_inc40,80,-100000.0,40,Exact,2.3400
ne80_f100000_inc40,80,-100000.0,40,Otis,3.2100
ne80_f100000_inc50,80,-100000.0,50,HD,4.3700
ne80_f100000_inc50,80,-100000.0,50,FD,3.6500
ne80_f100000_inc50,80,-100000.0,50,CS,3.1700
ne80_f100000_inc50,80,-100000.0,50,Exact,2.9400
ne80_f100000_inc50,80,-100000.0,50,Otis,4.0300
ne80_f100000_inc60,80,-100000.0,60,HD,4.1600
ne80_f100000_inc60,80,-100000.0,60,FD,3.3800
ne80_f100000_inc60,80,-100000.0,60,CS,2.9600
ne80_f100000_inc60,80,-100000.0,60,Exact,2.8000
ne80_f100000_inc60,80,-100000.0,60,Otis,3.8400
ne80_f100000_inc80,80,-100000.0,80,HD,5.1600
ne80_f100000_inc80,80,-100000.0,80,FD,3.6900
ne80_f100000_inc80,80,-100000.0,80,CS,3.7000
ne80_f100000_inc80,80,-100000.0,80,Exact,3.4600
ne80_f100000_inc80,80,-100000.0,80,Otis,4.7200
ne80_f100000_inc100,80,-100000.0,100,HD,5.7500
ne80_f100000_inc100,80,-100000.0,100,FD,4.7200
ne80_f100000_inc100,80,-100000.0,100,CS,4.1300
ne80_f100000_inc100,80,-100000.0,100,Exact,3.8900
ne80_f100000_inc100,80,-100000.0,100,Otis,5.3100
custom_ne100_f10000_inc10,100,-10000.0,10,HD,0.50000
custom_ne100_f10000_inc10,100,-10000.0,10,FD,0.39000
custom_ne100_f10000_inc10,100,-10000.0,10,CS,0.35000
custom_ne100_f10000_inc10,100,-10000.0,10,Exact,0.35000
custom_ne100_f10000_inc10,100,-10000.0,10,Otis,0.47000
custom_ne200_f10000_inc10,200,-10000.0,10,HD,0.71000
custom_ne200_f10000_inc10,200,-10000.0,10,FD,0.74000
custom_ne200_f10000_inc10,200,-10000.0,10,CS,0.45000
custom_ne200_f10000_inc10,200,-10000.0,10,Exact,0.41000
custom_ne200_f10000_inc10,200,-10000.0,10,Otis,0.63000
custom_ne300_f10000_inc10,300,-10000.0,10,HD,0.97000
custom_ne300_f10000_inc10,300,-10000.0,10,FD,2.2900
custom_ne300_f10000_inc10,300,-10000.0,10,CS,0.60000
custom_ne300_f10000_inc10,300,-10000.0,10,Exact,0.54000
custom_ne300_f10000_inc10,300,-10000.0,10,Otis,0.87000
custom_ne400_f10000_inc10,400,-10000.0,10,HD,1.2600
custom_ne400_f10000_inc10,400,-10000.0,10,FD,3.8200
custom_ne400_f10000_inc10,400,-10000.0,10,CS,0.75000
custom_ne400_f10000_inc10,400,-10000.0,10,Exact,0.66000
custom_ne400_f10000_inc10,400,-10000.0,10,Otis,1.1000
custom_ne500_f10000_inc10,500,-10000.0,10,HD,1.6500
custom_ne500_f10000_inc10,500,-10000.0,10,FD,3.3100
custom_ne500_f10000_inc10,500,-10000.0,10,CS,0.96000
custom_ne500_f10000_inc10,500,-10000.0,10,Exact,0.87000
custom_ne500_f10000_inc10,500,-10000.0,10,Otis,1.4400
custom_ne600_f10000_inc10,600,-10000.0,10,HD,1.9500
custom_ne600_f10000_inc10,600,-10000.0,10,FD,3.8100
